,Text,Intent
17619,how much am i making at my job,oos
17620,what is my income,oos
17621,what do i earn from my job,oos
17622,how much money am i making,oos
17623,how much am i getting paid,oos
17624,advise me of my income,oos
17625,how much do i make,oos
17626,tell me my income,oos
17627,what is my salary,oos
17628,how much should my income be for the month,oos
17629,give me the low down on my income,oos
17630,what's my income,oos
17631,give me my income,oos
17632,what's my income been for the last 6 months,oos
17633,how much do i make every 2 weeks,oos
17634,what's my pay for the year,oos
17635,how much am i getting back from work,oos
17636,how much do i make at work,oos
17637,how much can i expect on my next check,oos
17638,what are they paying me at work right now,oos
17639,what's my take home from work,oos
17640,what's my pay for this week,oos
17641,how much am i getting paid today,oos
17642,what's my paycheck going to be,oos
17643,can you tell me my current salary,oos
17644,look up how much i earn annually,oos
17645,what amount of money do i earn at work,oos
17646,what is my income from work,oos
17647,i need to know how much i make at my job,oos
17648,what is the exact number of my salary,oos
17649,tell me how much money i'm earning at my job,oos
17650,calculate how much i earn from my job,oos
17651,calculate my total income from my job,oos
17652,tell me my salary please,oos
17653,would you tell me about my income,oos
17654,could you tell me about my income,oos
17655,please tell me about my income,oos
17656,i want you to tell me about my income,oos
17657,what is the total amount of my paychecks over the last year,oos
17658,how do i find my income,oos
17659,my income equals what amount,oos
17660,what is my hourly rate,oos
17661,what is my current gross salary,oos
17662,what is my current net salary,oos
17663,how much money was deposited to my bank account from my employer this month,oos
17664,what does my income amount to,oos
17665,can i have more information about my income,oos
17666,how much is my income,oos
17667,i need more information about my income,oos
17668,can you provide information on my income,oos
17669,what's my pay,oos
17670,how much money did i make,oos
17671,how much did i get paid,oos
17672,tell me my salary,oos
17673,can you tell me what my currnet salary is,oos
17674,can you tell me my exact salary,oos
17675,can you tell me what i earned,oos
17676,i need to know my earnings,oos
17677,i need to know my salary,oos
17678,what amount do i make,oos
17679,how much money do i bring in,oos
17680,can you tell me what my income will be this week,oos
17681,what is my yearly salary,oos
17682,what is my pay grade at work,oos
17683,how much do i make per day,oos
17684,how much is my income going to be this month,oos
17685,how much do you make an hour,oos
17686,how much have i earned,oos
17687,what is your current income,oos
17688,how much do you make,oos
17689,what do i earn on average at my job,oos
17690,what do i make yearly,oos
17691,what do you make in a year,oos
17692,what's my monthly income,oos
17693,how much money do i have coming in each month,oos
17694,i wanna know my income,oos
17695,please tell me my income,oos
17696,i need to know my income,oos
17697,i would like to know my income,oos
17698,how much cash do i earn,oos
17699,can you please order me more plastic bags,oos
17700,"i need you to order some more lysol for me,please",oos
17701,"i need some more lysol, could you order me some",oos
17702,i'm out of lysol could you order me some,oos
17703,could you please reorder me some lysol,oos
17704,will you order me some more lysol spray,oos
17705,order everything that's on my list for shopping,oos
17706,i want my entire shopping list ordered,oos
17707,i want to buy something,oos
17708,get my entire shopping list ordered,oos
17709,i want to make a purchase,oos
17710,take my shopping list and order all,oos
17711,send the order for my entire shopping list,oos
17712,add everything to my shopping cart,oos
17713,submit order for everything,oos
17714,buy everything on my list,oos
17715,please order everything you see on my shopping list,oos
17716,go shopping and order everything on the list,oos
17717,are you able to get my shopping list and order everything on it,oos
17718,could you get everything on my shopping list,oos
17719,i need everything ordered on my shopping list,oos
17720,can you buy me a toy car,oos
17721,i'd like to have everything on my shopping list,oos
17722,i do not have cookies so will you order me some more,oos
17723,get everything on my shopping list,oos
17724,i wanna buy a pair of shoes online now,oos
17725,i do not have flour so will you order me some more,oos
17726,i need everything on my shopping list,oos
17727,i do not have pizza so will you order me some more,oos
17728,i want everything on my shopping list,oos
17729,i don't have ice cream so will you order me some more,oos
17730,i am out of ice cream so will you order me some more,oos
17731,please get everything on my shopping list,oos
17732,i need you to order all the things on my shopping list,oos
17733,i want everything on my shopping list to be ordered,oos
17734,please order me everything that is on my shopping list,oos
17735,would you buy me a phone,oos
17736,i would like everything on my shopping list ordered,oos
17737,i would like you to buy me some paper plates,oos
17738,i'd like you to purchase me canned soup,oos
17739,i need you to buy a mouse for me,oos
17740,purchase a computer for me,oos
17741,i would like all of these things on my shopping list ordered,oos
17742,put in the order for everything on my shopping list,oos
17743,"please order some more cat food, i'm out",oos
17744,i'm ready to put in the order for everything on my shopping list,oos
17745,go ahead and order everything on my shoping list,oos
17746,"i need more cat food, please order some",oos
17747,"i'm out of cat food, order more",oos
17748,will you buy me underpants,oos
17749,"order some cat for me, i ran out",oos
17750,"order more cat food, i'm out",oos
17751,are you able to purchase underpants for me,oos
17752,can you go to amazon a repurchase my last purchase,oos
17753,please order me a 7lb bag of world's best cat litter from targetcom,oos
17754,submit the order for everything on my shopping list,oos
17755,can you buy something from walmartcom for me,oos
17756,can you purchase underpants for me,oos
17757,can you order underpants for me,oos
17758,can you order everything on my shopping list,oos
17759,i'm out of detergent so will you order me some more,oos
17760,i'm out of fabric softener so will you order me some more,oos
17761,i'm out of soap so will you order me some more,oos
17762,i'm out of toothpaste so will you order me some more,oos
17763,i'm out of razors so will you order me some more,oos
17764,i just used up my toothpaste and need you to order more,oos
17765,i'm making a purchase and need the help of ai,oos
17766,can you order more chapstick i am all out,oos
17767,i am currently out of q tips and need more ordered right away,oos
17768,can you order more printer paper,oos
17769,ran out of tissues and need you to put an order in for more asap,oos
17770,i need you to buy a laptop,oos
17771,i'd like to buy some cooking pans,oos
17772,i'd like to have everything on the shopping list,oos
17773,please buy me flowers,oos
17774,buy all the things on the shopping list,oos
17775,i want all the things on the shopping list,oos
17776,i need to buy everything on the shopping list,oos
17777,purchase me dog food,oos
17778,purchase all the things on my shopping list,oos
17779,i'm short on flour so place an order for me,oos
17780,i'm low on mouthwash so create an order for me,oos
17781,i'm lacking vitamins so order me more,oos
17782,i need more candy so could you order me a pack,oos
17783,i require another filter so can you order me another one,oos
17784,i'm out of shampoo so will you order me some more,oos
17785,i'm out of paper plates so will you order me some more,oos
17786,i'm out of conditioner so will you order me some more,oos
17787,i'm out of paper towels so will you order me some more,oos
17788,i need a replacement phone charger ordered online,oos
17789,can you have some new oakley's shipped to me,oos
17790,grab me a new belt on amazon please,oos
17791,order me a new usb cable on amazon,oos
17792,can you order me new ray bans,oos
17793,would you order everything on my shopping list,oos
17794,i need everything on my shopping list to be ordered,oos
17795,i want you to buy me a shirt,oos
17796,i want everything on my shopping list ordered,oos
17797,i am needing you to buy me some shoes,oos
17798,i want you to order everything on my shopping list,oos
17799,is there any traffic congestion on my way to the closest whole foods,oos
17800,how bad is traffic to the closet atm machine,oos
17801,is traffic bad on my way to the next mcdonalds,oos
17802,what will traffic be like at 5:00 going towards the mall,oos
17803,is the traffic bad at 5:00 if i'm going to the mall,oos
17804,"will i be able to get to the mall at 5:00, or will there be a lot of traffic",oos
17805,"if i'm heading to the mall at 5:00, what will the traffic be like",oos
17806,i'm going to the mall at 5:00 what will traffic be like,oos
17807,what is the traffic like on the way to north shore,oos
17808,what is the traffic like on the way to makaha,oos
17809,what is the traffic like on the way to kaneohe,oos
17810,what is the traffic like on the way to kapolei,oos
17811,what is the traffic like on the way to town,oos
17812,is there traffic on dove road,oos
17813,is there traffic up ahead,oos
17814,should i take a different route to work,oos
17815,is there traffic on bramble lane,oos
17816,is there any traffic on my way to work,oos
17817,what's the traffic like around the stadium,oos
17818,how clogged are the streets before the stadium,oos
17819,how much traffic is there before the stadium,oos
17820,are there alot of cars on the road before the stadium,oos
17821,is there gridlock on the street up to the stadium,oos
17822,what's the traffic like on the way to patterson,oos
17823,what's the traffic like on the way to the mall,oos
17824,what's the traffic like on the way to the water slides,oos
17825,what's the traffic like on the way to the amusement park,oos
17826,what's the traffic like on the way to walmart,oos
17827,what is the traffic nearest lexington,oos
17828,give me the traffic at lexington,oos
17829,what's the traffic at lexington,oos
17830,tell me the traffic at lexington,oos
17831,how is the traffic near lexington,oos
17832,what is the traffic like,oos
17833,is the traffic bad on the way to work,oos
17834,how bad is the traffic,oos
17835,what is the traffic like on the way to work,oos
17836,let me know the traffic in tempe,oos
17837,is there traffic on route to work,oos
17838,is there traffic on my way to work today,oos
17839,i wanna know what the traffic typically like at 3:30 on the route to phoenix,oos
17840,i have to know what the traffic typically like at 3:30 on the route to phoenix,oos
17841,i would like to know the traffic in tempe please,oos
17842,tell me what the traffic is like on the way to phoenix,oos
17843,i need to know what the traffic typically like at 3:30 on the route to phoenix,oos
17844,is there traffic to work,oos
17845,i must know what the traffic typically like at 3:30 on the route to phoenix,oos
17846,i gotta know what the traffic is like on the way to phoenix,oos
17847,tell me the traffic in tempe,oos
17848,is there traffic on my way to work,oos
17849,i need ti know the traffic in tempe,oos
17850,i wanna know what the traffic is like on the way to phoenix,oos
17851,i need to know what traffic will be like in temp,oos
17852,what's the traffic typically like at 3:30 on the route to phoenix,oos
17853,i need to know what the traffic is like on the way to phoenix,oos
17854,i must know what the traffic is like on the way to phoenix,oos
17855,is any traffic on my route to work,oos
17856,give me an idea of traffic on the way to the doctors office at 6,oos
17857,is traffic bad on the way to chicago,oos
17858,traffic looking alright going towards burger king,oos
17859,is traffic heavy on my route to washington,oos
17860,how will traffic be at 7am on the way to my job,oos
17861,pull up traffic predictions at 4pm on the way to the library,oos
17862,how bad is traffic at 8 on the way to burger king,oos
17863,will traffic be light on the way to orlando,oos
17864,how's traffic en route to virginia,oos
17865,what does traffic look like at 9 en route to the aquarium,oos
17866,is there any traffic on the way to the bank,oos
17867,is the expressway slow this morning,oos
17868,will there be traffic on the way to walmart,oos
17869,how's highway traffic today,oos
17870,will i hit traffic on route to moms,oos
17871,how is the traffic on the way to the mall,oos
17872,how is the traffic on the way to work,oos
17873,how's traffic on i 95,oos
17874,tell me how traffic is looking on the interstate,oos
17875,is traffic bad on the parkway,oos
17876,how is the traffic on the way to the campsite,oos
17877,how is the traffic like on my way to fairfield,oos
17878,how is the traffic like on the way to the beach,oos
17879,what's the traffic like on my way to the terminal,oos
17880,how is the traffic on my way to the venue,oos
17881,how is the traffic at jfk at 5 pm on weekdays,oos
17882,how bad is city traffic in miami on friday's at 5 pm,oos
17883,is the beltway backed up in traffic on saturday mornings at 11 am during the cherry festival,oos
17884,how bad is the traffic waiting for the staten island ferry at 8 am,oos
17885,"tell me about traffic conditions in ocean city, nj on sunday mornings around 10 am in the summer",oos
17886,is the traffic typically bad at noon on the route to the hopsital,oos
17887,how is the traffic typically at noon on the route to hospital,oos
17888,at around noon what is the traffic typically like on the route to the hopsital,oos
17889,can you tell me about the traffic typically at noon on the route the hospital,oos
17890,if im traveling to the hospital around noon what is the traffic typically like,oos
17891,how is the traffic at the nearest wal-mart pharmacy,oos
17892,what is the traffic situation at the olive garden restaurant,oos
17893,what is the traffic like at the closest safeway grocery store,oos
17894,is the traffic light or heavy at the nearest the century movie theater,oos
17895,is the traffic backed up at the closest circle k,oos
17896,what's the traffic like to city hall,oos
17897,what's traffic usually like around 5pm going to the bank,oos
17898,has the ice made traffic messy on the way to walmart,oos
17899,what is the process to get some more checkbooks mailed to me,oos
17900,how do i get more checkbooks mailed to me,oos
17901,if i need more checkbooks maild to me what should i do,oos
17902,can you mail more checkbooks to me please,oos
17903,can you explain to me how to get some more checkbooks mailed to me,oos
17904,can i get more checks,oos
17905,order more checks,oos
17906,i don't have any checks left; please order some,oos
17907,i need new checks,oos
17908,"can you order me more checks, please",oos
17909,i need more checkbooks for my chase account,oos
17910,i'm in need of checks for bank of america,oos
17911,can you order me more checks at wells fargo,oos
17912,my key bank checks have run out,oos
17913,i don't have anymore checks for chase and need some,oos
17914,i would like to request that more checkbooks be mailed to me,oos
17915,i would like to order additional checkbooks to me mailed to my home address,oos
17916,would it be possible for you to mail me new checkbooks,oos
17917,i would like to place an order for more checkbooks to me mailed to me,oos
17918,could you please mail me some checkbooks,oos
17919,how can i order some more checks for my checking account,oos
17920,can you show me how to order some more checks for my chase account,oos
17921,please show me how to order more checks for my savings account,oos
17922,i'd like to order more checks for my savings account,oos
17923,i need to order more checks for my savings account,oos
17924,"if i can, i'd like to get some more checkbooks mailed to me",oos
17925,can i get some more of those new checkbooks mailed to me,oos
17926,can some more checkbooks get mailed to me,oos
17927,can i please get some more checkbooks mailed to me,oos
17928,"i'd like to get some more checkbooks mailed to me, if i can",oos
17929,i don't have checks so can i order some new ones,oos
17930,i really wanna get some more checkbooks mailed to me,oos
17931,i wanna order some more checks for my checking account,oos
17932,i wanna get some new checks cause i ran out of them,oos
17933,i would like to get some more checkbooks mailed to me,oos
17934,i need to get some more checkbooks mailed to me,oos
17935,i'd love to order some more checks for my checking account,oos
17936,i feel i would like to get some more checkbooks mailed to me,oos
17937,"i don't have checks, so can i get new ones",oos
17938,i must order some more checks for my checking account,oos
17939,i do need to get some more checkbooks mailed to me,oos
17940,i really need to order some more checks for my savings account,oos
17941,i want to order some more checks for my savings account,oos
17942,"i recently ran out of checks, so i wanna get some new ones",oos
17943,"i need to order checks, so can i order some new ones",oos
17944,i need more checkbooks delivered to me by mail,oos
17945,i need to order more checkbooks by mail,oos
17946,how can i order more checkbooks by mail,oos
17947,can you show me how to get more checkbooks by mail,oos
17948,what is the process for ordering new checks,oos
17949,how do i order new checks,oos
17950,how do you order new checks,oos
17951,how do i order checks once i run out,oos
17952,i need to order new checks,oos
17953,is it possible to get more checkbooks for my navy fed account,oos
17954,is it possible to get more checkbooks for my wells fargo checkings,oos
17955,i used the last check so i want you to help me order more,oos
17956,can i get new checks to replace the ones we ran out of,oos
17957,since we're out of checks i want help purchasing new ones,oos
17958,i need to order new checks since i just used the last of them,oos
17959,order some new checks to replace the ones i ran out of,oos
17960,can i get more checkbooks for my bank of america checkings account,oos
17961,does my great western bank account allow me to order more checkbooks,oos
17962,i need to order more checkbooks for my capital one account,oos
17963,help me get some new checks since i ran out of them,oos
17964,i want to order some new checks because i ran out of them,oos
17965,"i have no more checks, how can i order more",oos
17966,how do i go about getting more checks since i ran out of them,oos
17967,how can i order more checks since i do not have any more,oos
17968,is is possible to order more checkbooks for account ending in sequence 939392,oos
17969,tell my bank i need new checks,oos
17970,please order me some new checks,oos
17971,how can i order more checks for my regions bank account,oos
17972,how do i place an order for more checks for my bank of america account,oos
17973,how can i get more checks for my commerce bank checking account,oos
17974,order more checks for my first bank checking account,oos
17975,i need to order more checks for my usbank account,oos
17976,"i'm out of checks, please order new ones",oos
17977,"order new checks, please",oos
17978,will you order more checkbooks for my silvergate account,oos
17979,would you please order me more checkbooks for my b of t account,oos
17980,order more checkbooks for my community account,oos
17981,i need more checkbooks for my fifth third account,oos
17982,can you get me more checkbooks for my southern account,oos
17983,will it be possible to order for more checkbooks for my chase bank account,oos
17984,can i order for more checkbooks for my chase bank account,oos
17985,will i be able to order for more checkbooks for my chase bank account,oos
17986,is it possible to make an order for more checkbooks for my chase bank account,oos
17987,is it possible to order more checkbooks for my chase bank account,oos
17988,"ai, research usbank options to order more checks",oos
17989,"ai, where do i go to order checks for my usbank account",oos
17990,"ai,please order some checks for my usbank account",oos
17991,"ai, show me online options to order more checks for my usbank account",oos
17992,"ai, call my usbank to order more checks",oos
17993,i need to place an order of checks for my bank of america checking account,oos
17994,please submit an order for new checks on my pnc money market account,oos
17995,i would like a reorder of checkbooks for my home equity line of credit with chase,oos
17996,can you order new checks for my citizens checking,oos
17997,make an order for new checbooks on my td checking please,oos
17998,how do i order checks for my savings account,oos
17999,why did my card not get accepted,oos
18000,why did my card not get accepted there,oos
18001,please tell me why did my card not get accepted,oos
18002,why did my card not get accepted please,oos
18003,why did my card not get accepted then,oos
18004,find out why my card was declined,oos
18005,please tell me why my card was declined,oos
18006,for what reason did my card get declined,oos
18007,can you tell me why my card was declined,oos
18008,i need to know why my card was declined,oos
18009,i need to know why my card was just declined at walgreen's,oos
18010,where can i find out why my card was recently declined at amazoncom,oos
18011,i tried using my card at chipotle yesterday and it was declined; why,oos
18012,why was my card declined for my monthly netflix subscription payment,oos
18013,can you tell me what caused my card to get declined at starbucks this morning,oos
18014,i wonder why my card got declined yesterday,oos
18015,why was my card declined,oos
18016,"my card was declined yesterday, why",oos
18017,is my card working properly,oos
18018,do i have enough funds in my card,oos
18019,how do i fix my card being declined,oos
18020,tell me why was my card declined at the zoo,oos
18021,explain why was my card declined at boston market,oos
18022,why did you decline my card at sfo,oos
18023,how come my card was declined at rosses,oos
18024,why did my card get declined at the dentist office,oos
18025,why did macy's decline my card,oos
18026,bloomingdale's declined my card and i'd like to know why,oos
18027,why wouldn't nordstrom accept my card,oos
18028,please tell me why walgreen's wouldn't take my card,oos
18029,can you tell me why walmart declined my card,oos
18030,i couldn't buy a mug from target because my card got declined,oos
18031,stopped by target to get a mug but my card declines,oos
18032,at target trying to buy a mug and my card was declined,oos
18033,i went to target to buy a mug but my card did not work,oos
18034,trying to buy a mug from target but my card declined,oos
18035,why was my card not accepted yesterday,oos
18036,tell me why my card didn't work yesterday,oos
18037,what was the issue with my card yesterday,oos
18038,what was the problem with my card yesterday,oos
18039,what was wrong with my card yesterday,oos
18040,i was at home depot trying to buy plants and my card got declined,oos
18041,i need to know why my card declined yesterday,oos
18042,i wish to know why my card was declined yesterday,oos
18043,i was at target trying to buy candles and my card got declined,oos
18044,find out why my card declined yesterday,oos
18045,i was at sears trying to buy clothes and my card got declined,oos
18046,why was my card declined yesterday,oos
18047,i was at zales trying to buy a ring and my card got declined,oos
18048,i was at macys trying to buy shoes and my card got declined,oos
18049,my card declined yesterday and i want to know why,oos
18050,i wish to know why my card was declined,oos
18051,tell me why my card was declined yesterday,oos
18052,so it turns out my card was declined at applebee's and i wanna know why,oos
18053,so why was my card declined yesterday,oos
18054,tell me why my card got declined,oos
18055,it turns out my card was declined at fry's and i would like to know why,oos
18056,let me know why my card got declined,oos
18057,let me know why my card was declined yesterday,oos
18058,i wanna know why my card was declined,oos
18059,i really need to know why my card was denied,oos
18060,so my card was declined at fry's and i wanna know why,oos
18061,turns out my card was declined at wal mart and i wanna know why,oos
18062,i think my card was declined at wal mart and i want to know why,oos
18063,let me know why my card got declined the other day,oos
18064,please let me know why my card was declined yesterday,oos
18065,i was trying to buy qtips at walmart and my card got declined,oos
18066,i was at walmart today and my card got declined when i went to buy qtips,oos
18067,at walmart my card got declined when i was buyng qtips,oos
18068,"buying qtips today, my card got declined at walmart",oos
18069,i was buying qtips today at walmart and my card got declined,oos
18070,my card didn't go through when i was buying a case of water at walmart,oos
18071,i was at walmart when my card was declined i was only trying to buy some candy,oos
18072,my card got declined at target while buying a tv,oos
18073,i was at albertsons trying to buy milk when my card wasn't accepted,oos
18074,my card was not accepted for buying a computer at best buy,oos
18075,please help me figure out why my card was declined yesterday,oos
18076,why did my card get rejected yesterday,oos
18077,can you tell me why my card was declined yesterday,oos
18078,"my card was declined at the store yesterday, what happened",oos
18079,i was at costco trying to buy groceries and my card got declined,oos
18080,my card was declined at the casino and i'm wondering why,oos
18081,i was at safeway trying to buy groceries and my card got declined,oos
18082,i was at whole foods trying to buy groceries and my card got declined,oos
18083,i was at trader joe's trying to buy groceries and my card got declined,oos
18084,i was at costco trying to buy sheets and my card got declined,oos
18085,my card did not work yesterday,oos
18086,"i tried to use my credit card yesterday, but it did not work",oos
18087,my card was malfunctioning and was returned to me,oos
18088,for which reason was my card declined yesterday,oos
18089,"yesterday, my card was declined",oos
18090,i don't understand why walgreens declined my card,oos
18091,i tried to make a purchase yesterday but my card was declined why,oos
18092,i don't understand why my card was declined yesterday,oos
18093,what is the reason for whole foods declining my card,oos
18094,can you explain why my card was declined,oos
18095,how come starbucks declined my card when i tried to use it to pay,oos
18096,how come my card was not accepted yesterday,oos
18097,find out what happened to make my card get declined yesterday,oos
18098,why was my card declined at safeway,oos
18099,how much has the dow changed today,oos
18100,how many prime numbers are there between 0 and 100,oos
18101,can you tell me how to solve simple algebraic equations with one variable,oos
18102,can you dim the brightness of my screen,oos
18103,what is the account number to the internet service i have,oos
18104,can you see a hdmi cord,oos
18105,what veggies can i pair with mushrooms,oos
18106,can you put the car in fuel efficient mode,oos
18107,at what age can someone get a card,oos
18108,please find today's most read stories from the new york times todayi,oos
18109,how do i get red wine out of a couch cushion,oos
18110,can you tell me who sells dixie paper plates,oos
18111,who invented the internet,oos
18112,what big news happened over the weekend,oos
18113,what is happening in politicsu,oos
18114,how is my driving,oos
18115,is the earth flat,oos
18116,what is the best way to clean ceiling fans,oos
18117,please tell me the status of the government shutdown,oos
18118,what oil is best for chicken,oos
18119,what is today's big article in the washington post,oos
18120,has there been anything breaking this afternoon,oos
18121,what are yahoo's top stories right now,oos
18122,what's at movies,oos
18123,what is the amount of blood needed to stay alive,oos
18124,can you add a bag to my reservation,oos
18125,can you auto-pilot the car,oos
18126,wash windshield,oos
18127,can you tell me what credit cards i have open,oos
18128,did the stock market finish up for the day,oos
18129,what is the population of south africa,oos
18130,watch the fbi,oos
18131,can you find the answer to number 26 in this algebra two textbook,oos
18132,how to remove a stripped bolt,oos
18133,which stocks have lost the least today,oos
18134,what are some things i can do on the way to work,oos
18135,how many steps have i taken today,oos
18136,can you fill in my credit card number on the screen,oos
18137,who won the patriots game last nightu,oos
18138,is anything being newscasted about the threat of famine in chadu,oos
18139,what are the different types of tvs,oos
18140,do laundry,oos
18141,what did trump do todayu,oos
18142,how many miles does my car currently have,oos
18143,close all internet tabs,oos
18144,can you sell stocks for me,oos
18145,how do you treat an iron skillet,oos
18146,how much has microsoft's stock changed over the last year,oos
18147,what is the best product for removing soap scum,oos
18148,read text,oos
18149,park the car,oos
18150,show me a list of top rated airlines,oos
18151,may i finish washing then i give you please,oos
18152,do i have overdraft protection,oos
18153,can you delete my saved credit card,oos
18154,can you give me the most current market news,oos
18155,did the supreme court nominee get approvedu,oos
18156,which company has gone up the most today,oos
18157,who were the superbowl 23 champions,oos
18158,can you tell me how to clean a fish tank,oos
18159,open cnn websiteo,oos
18160,how do i make my android phone more secure,oos
18161,i need to update my address,oos
18162,what is that crunchy stuff on creme bruleo,oos
18163,which airports do southwest service around the greater new york city area,oos
18164,can you retrieve client d's file please,oos
18165,can you list all channels of a certain category,oos
18166,where does jelly come from,oos
18167,can you tell me the s&p average,oos
18168,how would you rate the airport i am traveling to,oos
18169,am i too old to be a sugar babyo,oos
18170,what was the closing number of the nasdaq today,oos
18171,has ko gone up or down,oos
18172,how many cars average are on the road daily,oos
18173,what does the plus sign mean on my dashboard,oos
18174,how is ford's stock doing,oos
18175,what is my checking account number,oos
18176,when should i remove my snow tires,oos
18177,which stocks gained the most today,oos
18178,what is the fee for a cash advance,oos
18179,tell me about the earthquake in california that happened this morning,oos
18180,change color contrast,oos
18181,what is the golden ratio's number,oos
18182,is the bank open on mlk day,oos
18183,can i deposit a check,oos
18184,"from the second of the left ,the pink one",oos
18185,go and check the fridge,oos
18186,can you tell me the score of the heat game,oos
18187,can you mark this note as important,oos
18188,can you tell me how to multiply two fractions,oos
18189,i want to find a new car under $25000,oos
18190,when is the next full moon,oos
18191,how do i change the windshield wipers,oos
18192,why is the sky blue,oos
18193,should i do a complete stop at red lights,oos
18194,are all televisions high definition,oos
18195,can you tell me today's headlines pleasei,oos
18196,who invented custardo,oos
18197,how to be millionare,oos
18198,when does the stock market update,oos
18199,can you tell me how to get gum out of my rug,oos
18200,how can i get a better rate on my card,oos
18201,open up internet browser,oos
18202,it is white colour,oos
18203,what makes pi so mathematically important,oos
18204,why can you have the square root of a negative number,oos
18205,how much time do i have left on my 0% apr,oos
18206,what are the highest-rated android phones,oos
18207,what time do i need to arrive to make it on time,oos
18208,find articles about the protests in parisi,oos
18209,can you tell me how fast the average airplane enroute to california goes,oos
18210,how many hurricanes are in an average hurricane season,oos
18211,how does my current htc phone compare to other android phones,oos
18212,what movies are available,oos
18213,how many items are in a bakers dozen,oos
18214,what articles are written at the cnn site about the women's march,oos
18215,when does napa close,oos
18216,what is the current price of tsla,oos
18217,when will world war 3 begin,oos
18218,what's going on in the world today,oos
18219,what battery percentage is my phone at,oos
18220,can you sign out of my bank login,oos
18221,what is one standard deviation,oos
18222,has the market been up or down since the beginning of this year,oos
18223,how many moons does mars have,oos
18224,what is the cashback rate for my credit card,oos
18225,who has the best record in the nba,oos
18226,how long is the bank open until,oos
18227,what are some good games for my android phone,oos
18228,can my grace period be extended any possible way,oos
18229,how much over will overdraft protection cover,oos
18230,how fast am i going,oos
18231,who was the first person to discover cells,oos
18232,how many people died in yesterday's storm,oos
18233,how much memory do i have left on this phone,oos
18234,can i set up mobile deposits,oos
18235,sell three calls of of nvda,oos
18236,what bills is congress talking about passing or blocking today,oos
18237,how much data does my phone have left this month,oos
18238,how do i add someone to my account,oos
18239,how much money would my house sell for,oos
18240,how do i install new cabinets,oos
18241,is there a fee for cancelling a flight i've booked,oos
18242,delete the contact uncle john from my phone,oos
18243,search my contacts for the auto repair place,oos
18244,does my carrier have coverage in europe,oos
18245,is there a cheaper rate with another carrier for my mobile,oos
18246,what are the limits in my phone plan,oos
18247,is there a way to change your houses address,oos
18248,does dhl deliver to my address,oos
18249,how frequently is the bus running today,oos
18250,is there a better bus route i should be taking,oos
18251,what stores are at my local mall,oos
18252,i need to get kalee added to my phone plan,oos
18253,what is the price of other company's similar phone plans,oos
18254,how long do i have to wait to get my refund,oos
18255,how long does it take the irs to issue a tax refund,oos
18256,do you know if it is possible to close my savings account,oos
18257,how hard is it to close a bank account at wells fargo,oos
18258,add my wife as an authorized user to checking account 20905432,oos
18259,i would like to upgrade to full coverage for my car,oos
18260,who has the cheapest insurance for my model car in the area,oos
18261,tell me the value on my current car,oos
18262,where can i list my vehicle for sell,oos
18263,what is the price to buy more data on my phone,oos
18264,i need to add a person to my bank account,oos
18265,who is the best local real estate agent,oos
18266,i want to install new tiles in my kitchen,oos
18267,what's the way for delta to cancel a flight,oos
18268,read the phone number for mom in my phone contacts,oos
18269,create a contact labeled mom,oos
18270,do other providers have better coverage than my cell carrier,oos
18271,does centurytel offer any better plans than the one i'm on,oos
18272,"what's going on in the world today, anything major",oos
18273,what is the extra digits that are sometimes included on my zip code,oos
18274,what's the extended zipcode for my address,oos
18275,is there an alternate bus stop close to my home i can use,oos
18276,what stores are in the local mall,oos
18277,"add mary to my phone plan, please",oos
18278,how much is it to get more data on my phone plan,oos
18279,can i use direct deposit for my tax refund,oos
18280,how much of a refund will i get this year,oos
18281,please take all my money out of my checking account and close the account,oos
18282,what are cars like mine selling for online,oos
18283,what's the blue book value of my car,oos
18284,what are the last 4 digits of my credit card number,oos
18285,switch over to low power mode to preserve battery life,oos
18286,show me the most popular nonfiction book currently on the market,oos
18287,can you recommend some fiction books,oos
18288,how can i repair a broken watch,oos
18289,what's out at the theaters right now,oos
18290,what is the most popular movie currently in theaters,oos
18291,what is the cheapest new car for this year,oos
18292,show me new cars with the highest safety rating,oos
18293,i am looking for a suit for work,oos
18294,i need to find a black suit under $100,oos
18295,what is a good laptop for gaming,oos
18296,"show me laptops for sale that are under $2,000",oos
18297,which element on the periodic table is k,oos
18298,what kind of bonds do molecules have,oos
18299,how much is my car worth used,oos
18300,look up prices for parking at the airport over the weekend,oos
18301,what is the best way for dealing with the airport,oos
18302,what are my hours this week at work,oos
18303,can you check my voicemail,oos
18304,how many voicemails are currently in my inbox,oos
18305,i would like to know how long a charge is suppose to last on my phone,oos
18306,check battery health on this device,oos
18307,what is a well reviewed book for a teenage girl to read,oos
18308,i want to find new cyberpunk fiction books,oos
18309,what channel is cw on,oos
18310,what is the most rented movie this week,oos
18311,what is a good movie to go see in theaters for a family with young kids,oos
18312,i would like to find a stylish suit for a party,oos
18313,can you give me suggestions for a professional suit under $200,oos
18314,when is it cheapest to travel to hawaii,oos
18315,i need a laptop with 16gb of ram,oos
18316,what is the best reviewed laptop available on the market,oos
18317,give me information about the element carbon and its reactions with hydrogen,oos
18318,what is a good chemistry experiment to learn from,oos
18319,how much is this years model of my car cost,oos
18320,how do i best deal with the airport,oos
18321,remind me of the address for my workplace please,oos
18322,what time do i have to go to work today,oos
18323,how many voicemail messages do i have,oos
